Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Bahrain,BHR,2021-09-08,78.86,
Bahrain,BHR,2021-09-09,78.9,
Bahrain,BHR,2021-09-10,78.94,
Bahrain,BHR,2021-09-11,78.98,
Bahrain,BHR,2021-09-12,79.04,
Bahrain,BHR,2021-09-13,79.1,
Bahrain,BHR,2021-09-14,79.15,
Bahrain,BHR,2021-09-15,79.21,
Bahrain,BHR,2021-09-16,79.26,
Bahrain,BHR,2021-09-17,79.27,
Bahrain,BHR,2021-09-18,79.3,
Bahrain,BHR,2021-09-19,79.34,
Bahrain,BHR,2021-09-20,79.38,
Bahrain,BHR,2021-09-21,79.38,
Bahrain,BHR,2021-09-22,79.44,
Bahrain,BHR,2021-09-23,79.47,
Bahrain,BHR,2021-09-24,79.48,
Bahrain,BHR,2021-09-25,79.49,
Bahrain,BHR,2021-09-26,79.53,
Bahrain,BHR,2021-09-27,79.56,
Bahrain,BHR,2021-09-28,79.57,
Bahrain,BHR,2021-09-29,79.6,
Bahrain,BHR,2021-09-30,79.63,
Bahrain,BHR,2021-10-01,79.64,
Bahrain,BHR,2021-10-02,79.66,
Bahrain,BHR,2021-10-03,79.69,
Bahrain,BHR,2021-10-04,79.71,
Bahrain,BHR,2021-10-05,79.73,
Bahrain,BHR,2021-10-06,79.74,
Bahrain,BHR,2021-10-07,79.79,
Bahrain,BHR,2021-10-08,79.81,
Bahrain,BHR,2021-10-09,79.82,
Bahrain,BHR,2021-10-10,79.85,
Bahrain,BHR,2021-10-11,79.88,
Bahrain,BHR,2021-10-12,79.92,
Bahrain,BHR,2021-10-13,79.94,
Bahrain,BHR,2021-10-14,79.97,
Bahrain,BHR,2021-10-15,79.98,
Bahrain,BHR,2021-10-16,80,
Bahrain,BHR,2021-10-17,80.03,
Bahrain,BHR,2021-10-18,80.04,
Bahrain,BHR,2021-10-19,80.07,
Bahrain,BHR,2021-10-20,80.1,
Bahrain,BHR,2021-10-21,80.13,
Bahrain,BHR,2021-10-22,80.14,
Bahrain,BHR,2021-10-23,80.15,
Bahrain,BHR,2021-10-24,80.18,
Bahrain,BHR,2021-10-25,80.2,
Bahrain,BHR,2021-10-26,80.22,
Bahrain,BHR,2021-10-27,80.26,
Bahrain,BHR,2021-10-28,80.32,
Bahrain,BHR,2021-10-29,80.37,
Bahrain,BHR,2021-10-30,80.42,
Bahrain,BHR,2021-10-31,80.47,
Bahrain,BHR,2021-11-01,80.5,
Bahrain,BHR,2021-11-02,80.55,
Bahrain,BHR,2021-11-03,80.58,
Bahrain,BHR,2021-11-04,80.64,
Bahrain,BHR,2021-11-05,80.69,
Bahrain,BHR,2021-11-06,80.72,
Bahrain,BHR,2021-11-07,80.75,
Bahrain,BHR,2021-11-08,80.77,
Bahrain,BHR,2021-11-09,80.79,
Bahrain,BHR,2021-11-10,80.81,
Bahrain,BHR,2021-11-11,80.84,
Bahrain,BHR,2021-11-12,80.85,
Bahrain,BHR,2021-11-13,80.87,
Bahrain,BHR,2021-11-14,80.9,
Bahrain,BHR,2021-11-15,80.92,
Bahrain,BHR,2021-11-16,80.94,
Bahrain,BHR,2021-11-17,80.96,
Bahrain,BHR,2021-11-18,80.99,
Bahrain,BHR,2021-11-19,81,
Bahrain,BHR,2021-11-20,81.01,
Bahrain,BHR,2021-11-21,81.03,
Bahrain,BHR,2021-11-22,81.05,
Bahrain,BHR,2021-11-23,81.07,
Bahrain,BHR,2021-11-24,81.1,
Bahrain,BHR,2021-11-25,81.12,
Bahrain,BHR,2021-11-26,81.13,
Bahrain,BHR,2021-11-27,81.15,
Bahrain,BHR,2021-11-28,81.17,
Bahrain,BHR,2021-11-29,81.2,
Bahrain,BHR,2021-11-30,81.23,
Bahrain,BHR,2021-12-01,81.25,
Bahrain,BHR,2021-12-02,81.28,
Bahrain,BHR,2021-12-03,81.3,
Bahrain,BHR,2021-12-04,81.32,
Bahrain,BHR,2021-12-05,81.35,
Bahrain,BHR,2021-12-06,81.38,
Bahrain,BHR,2021-12-07,81.4,
Bahrain,BHR,2021-12-08,81.43,
Bahrain,BHR,2021-12-09,81.45,
Bahrain,BHR,2021-12-10,81.47,
Bahrain,BHR,2021-12-11,81.5,
Bahrain,BHR,2021-12-12,81.53,
Bahrain,BHR,2021-12-13,81.55,
Bahrain,BHR,2021-12-14,81.58,
Bahrain,BHR,2021-12-15,81.61,
Bahrain,BHR,2021-12-16,81.63,
Bahrain,BHR,2021-12-17,81.64,
Bahrain,BHR,2021-12-18,81.66,
Bahrain,BHR,2021-12-19,81.7,
Bahrain,BHR,2021-12-20,81.75,
Bahrain,BHR,2021-12-21,81.81,
Bahrain,BHR,2021-12-22,81.86,
Bahrain,BHR,2021-12-23,81.91,
Bahrain,BHR,2021-12-24,81.92,
Bahrain,BHR,2021-12-25,81.98,
Bahrain,BHR,2021-12-26,82.04,
Bahrain,BHR,2021-12-27,82.08,
Bahrain,BHR,2021-12-28,82.13,
Bahrain,BHR,2021-12-29,82.16,
Bahrain,BHR,2021-12-30,82.2,
Bahrain,BHR,2021-12-31,82.22,
Bahrain,BHR,2022-01-01,82.24,
Bahrain,BHR,2022-01-02,82.27,
Bahrain,BHR,2022-01-03,82.31,
Bahrain,BHR,2022-01-04,82.34,
Bahrain,BHR,2022-01-05,82.37,
Bahrain,BHR,2022-01-06,82.42,
Bahrain,BHR,2022-01-07,82.44,
Bahrain,BHR,2022-01-08,82.46,
Bahrain,BHR,2022-01-09,82.5,
Bahrain,BHR,2022-01-10,82.54,
Bahrain,BHR,2022-01-11,82.57,
Bahrain,BHR,2022-01-12,82.6,
Bahrain,BHR,2022-01-13,82.64,
Bahrain,BHR,2022-01-14,82.65,
Bahrain,BHR,2022-01-15,82.67,
Bahrain,BHR,2022-01-16,82.7,
Bahrain,BHR,2022-01-17,82.74,
Bahrain,BHR,2022-01-18,82.77,
Bahrain,BHR,2022-01-19,82.79,
Bahrain,BHR,2022-01-20,82.82,
Bahrain,BHR,2022-01-21,82.83,
Bahrain,BHR,2022-01-22,82.83,
Bahrain,BHR,2022-01-23,82.87,
Bahrain,BHR,2022-01-24,82.89,
Bahrain,BHR,2022-01-25,83.32,
Bahrain,BHR,2022-01-26,83.37,
Bahrain,BHR,2022-01-27,83.42,
Bahrain,BHR,2022-01-28,83.49,
Bahrain,BHR,2022-01-29,83.54,
Bahrain,BHR,2022-01-30,83.62,
Bahrain,BHR,2022-01-31,83.64,
Bahrain,BHR,2022-02-01,83.67,
Bahrain,BHR,2022-02-02,83.7,
Bahrain,BHR,2022-02-03,83.74,
Bahrain,BHR,2022-02-04,83.77,
Bahrain,BHR,2022-02-05,83.79,
Bahrain,BHR,2022-02-06,83.82,
Bahrain,BHR,2022-02-07,83.84,
Bahrain,BHR,2022-02-08,83.86,
Bahrain,BHR,2022-02-09,83.87,
Bahrain,BHR,2022-03-06,84.15,
Bahrain,BHR,2022-03-16,84.21,
Bahrain,BHR,2022-03-23,84.25,
Bahrain,BHR,2022-04-03,84.29,
Bahrain,BHR,2022-04-14,84.32,
Bahrain,BHR,2022-04-18,84.33,
Bahrain,BHR,2022-04-26,84.35,
Bahrain,BHR,2022-04-27,84.36,
Bahrain,BHR,2022-05-05,84.38,
Bahrain,BHR,2022-05-08,84.39,
Bahrain,BHR,2022-05-10,84.41,
Bahrain,BHR,2022-05-15,84.44,
Bahrain,BHR,2022-05-23,84.49,
Bahrain,BHR,2022-05-27,84.51,
Bahrain,BHR,2022-05-28,84.52,
Bahrain,BHR,2022-05-29,84.52,
Bahrain,BHR,2022-05-30,84.53,
Bahrain,BHR,2022-05-31,84.53,
Bahrain,BHR,2022-06-02,84.54,
Bahrain,BHR,2022-06-03,84.54,
Bahrain,BHR,2022-06-04,84.54,
Bahrain,BHR,2022-06-05,84.55,
Bahrain,BHR,2022-06-06,84.55,
Bahrain,BHR,2022-06-07,84.56,
Bahrain,BHR,2022-06-08,84.56,
Bahrain,BHR,2022-06-09,84.56,
Bahrain,BHR,2022-06-10,84.56,
Bahrain,BHR,2022-06-11,84.57,
Bahrain,BHR,2022-06-12,84.57,
Bahrain,BHR,2022-06-13,84.57,
Bahrain,BHR,2022-06-14,84.58,
Bahrain,BHR,2022-06-16,84.58,
Bahrain,BHR,2022-06-17,84.59,
Bahrain,BHR,2022-06-18,84.59,
Bahrain,BHR,2022-06-19,84.59,
Bahrain,BHR,2022-06-20,84.6,
Bahrain,BHR,2022-06-22,84.6,
Bahrain,BHR,2022-06-23,84.61,
Bahrain,BHR,2022-06-24,84.61,
Bahrain,BHR,2022-06-25,84.61,
Bahrain,BHR,2022-06-26,84.62,
Bahrain,BHR,2022-06-28,84.63,
Bahrain,BHR,2022-06-29,84.63,
Bahrain,BHR,2022-07-01,84.63,
Bahrain,BHR,2022-07-02,84.64,
Bahrain,BHR,2022-07-03,84.64,
Bahrain,BHR,2022-07-04,84.64,
Bahrain,BHR,2022-07-05,84.65,
Bahrain,BHR,2022-07-06,84.65,
Bahrain,BHR,2022-07-07,84.65,
Bahrain,BHR,2022-07-08,84.65,
Bahrain,BHR,2022-07-09,84.65,
Bahrain,BHR,2022-07-10,84.65,
Bahrain,BHR,2022-07-12,84.66,
Bahrain,BHR,2022-07-13,84.66,
Bahrain,BHR,2022-07-14,84.66,
Bahrain,BHR,2022-07-15,84.66,
Bahrain,BHR,2022-07-16,84.67,
Bahrain,BHR,2022-07-17,84.67,
Bahrain,BHR,2022-07-20,84.67,
Bahrain,BHR,2022-07-21,84.68,
Bahrain,BHR,2022-07-22,84.68,
Bahrain,BHR,2022-07-23,84.68,
Bahrain,BHR,2022-07-24,84.68,
Bahrain,BHR,2022-07-26,84.69,
Bahrain,BHR,2022-07-27,84.69,
Bangladesh,BGD,2021-01-26,0,
Bangladesh,BGD,2021-01-27,0,
Bangladesh,BGD,2021-01-28,0,
Bangladesh,BGD,2021-02-07,0.02,
Bangladesh,BGD,2021-02-09,0.11,
Bangladesh,BGD,2021-02-10,0.2,
Bangladesh,BGD,2021-02-13,0.43,
Bangladesh,BGD,2021-02-14,0.53,
Bangladesh,BGD,2021-02-15,0.67,
Bangladesh,BGD,2021-02-16,0.8,
Bangladesh,BGD,2021-02-17,0.94,
Bangladesh,BGD,2021-02-18,1.09,
Bangladesh,BGD,2021-02-20,1.23,
Bangladesh,BGD,2021-02-22,1.36,
Bangladesh,BGD,2021-02-23,1.47,
Bangladesh,BGD,2021-02-24,1.58,
Bangladesh,BGD,2021-02-25,1.68,
Bangladesh,BGD,2021-02-27,1.76,
Bangladesh,BGD,2021-02-28,1.84,
Bangladesh,BGD,2021-03-02,1.97,
Bangladesh,BGD,2021-03-04,2.11,
Bangladesh,BGD,2021-03-07,2.17,
Bangladesh,BGD,2021-03-09,2.37,
Bangladesh,BGD,2021-03-11,2.49,
Bangladesh,BGD,2021-03-14,2.6,
Bangladesh,BGD,2021-03-16,2.7,
Bangladesh,BGD,2021-03-18,2.77,
Bangladesh,BGD,2021-03-20,2.81,
Bangladesh,BGD,2021-03-22,2.9,
Bangladesh,BGD,2021-03-24,2.99,
Bangladesh,BGD,2021-03-25,3.03,
Bangladesh,BGD,2021-03-29,3.14,
Bangladesh,BGD,2021-03-31,3.17,
Bangladesh,BGD,2021-04-01,3.2,
Bangladesh,BGD,2021-04-03,3.22,
Bangladesh,BGD,2021-04-04,3.25,
Bangladesh,BGD,2021-04-05,3.27,
Bangladesh,BGD,2021-04-07,3.29,
Bangladesh,BGD,2021-04-08,3.3,
Bangladesh,BGD,2021-04-10,3.31,
Bangladesh,BGD,2021-04-11,3.32,
Bangladesh,BGD,2021-04-12,3.34,
Bangladesh,BGD,2021-04-15,3.36,
Bangladesh,BGD,2021-04-18,3.37,
Bangladesh,BGD,2021-04-20,3.39,
Bangladesh,BGD,2021-04-22,3.41,
Bangladesh,BGD,2021-04-24,3.42,
Bangladesh,BGD,2021-04-25,3.44,
Bangladesh,BGD,2021-04-26,3.44,
Bangladesh,BGD,2021-04-27,3.44,
Bangladesh,BGD,2021-04-28,3.44,
Bangladesh,BGD,2021-04-29,3.44,
Bangladesh,BGD,2021-05-02,3.44,
Bangladesh,BGD,2021-05-03,3.44,
Bangladesh,BGD,2021-05-04,3.44,
Bangladesh,BGD,2021-05-05,3.44,
Bangladesh,BGD,2021-05-06,3.44,
Bangladesh,BGD,2021-05-08,3.44,
Bangladesh,BGD,2021-05-09,3.44,
Bangladesh,BGD,2021-05-11,3.44,
Bangladesh,BGD,2021-05-12,3.44,
Bangladesh,BGD,2021-05-16,3.44,
Bangladesh,BGD,2021-05-17,3.44,
Bangladesh,BGD,2021-05-18,3.44,
Bangladesh,BGD,2021-05-19,3.44,
Bangladesh,BGD,2021-05-20,3.44,
Bangladesh,BGD,2021-05-22,3.44,
Bangladesh,BGD,2021-05-24,3.44,
Bangladesh,BGD,2021-05-25,3.44,
Bangladesh,BGD,2021-05-27,3.44,
Bangladesh,BGD,2021-05-29,3.44,
Bangladesh,BGD,2021-05-30,3.44,
Bangladesh,BGD,2021-05-31,3.44,
Bangladesh,BGD,2021-06-01,3.44,
Bangladesh,BGD,2021-06-03,3.44,
Bangladesh,BGD,2021-06-05,3.44,
Bangladesh,BGD,2021-06-06,3.44,
Bangladesh,BGD,2021-06-07,3.44,
Bangladesh,BGD,2021-06-08,3.44,
Bangladesh,BGD,2021-06-10,3.44,
Bangladesh,BGD,2021-06-12,3.44,
Bangladesh,BGD,2021-06-14,3.44,
Bangladesh,BGD,2021-06-16,3.44,
Bangladesh,BGD,2021-06-17,3.44,
Bangladesh,BGD,2021-06-19,3.44,
Bangladesh,BGD,2021-06-20,3.44,
Bangladesh,BGD,2021-06-21,3.44,
Bangladesh,BGD,2021-06-22,3.44,
Bangladesh,BGD,2021-06-23,3.44,
Bangladesh,BGD,2021-06-24,3.44,
Bangladesh,BGD,2021-06-26,3.44,
Bangladesh,BGD,2021-06-28,3.44,
Bangladesh,BGD,2021-06-29,3.44,
Bangladesh,BGD,2021-06-30,3.44,
Bangladesh,BGD,2021-07-03,3.44,
Bangladesh,BGD,2021-07-05,3.44,
Bangladesh,BGD,2021-07-08,3.44,
Bangladesh,BGD,2021-07-13,3.44,
Bangladesh,BGD,2021-07-21,3.44,
Bangladesh,BGD,2021-07-22,3.56,
Bangladesh,BGD,2021-07-24,3.56,
Bangladesh,BGD,2021-07-25,3.59,
Bangladesh,BGD,2021-07-26,3.61,
Bangladesh,BGD,2021-07-27,3.65,
Bangladesh,BGD,2021-07-28,3.91,
Bangladesh,BGD,2021-07-29,4.06,
Bangladesh,BGD,2021-07-30,4.39,
Bangladesh,BGD,2021-07-31,5.03,
Bangladesh,BGD,2021-08-01,5.2,
Bangladesh,BGD,2021-08-02,5.38,
Bangladesh,BGD,2021-08-03,5.74,
Bangladesh,BGD,2021-08-05,5.94,
Bangladesh,BGD,2021-08-07,6.04,
Bangladesh,BGD,2021-08-08,7.77,
Bangladesh,BGD,2021-08-09,8.3,
Bangladesh,BGD,2021-08-10,8.6,
Bangladesh,BGD,2021-08-11,8.78,
Bangladesh,BGD,2021-08-12,8.93,
Bangladesh,BGD,2021-08-13,8.98,
Bangladesh,BGD,2021-08-14,9.1,
Bangladesh,BGD,2021-08-15,9.19,
Bangladesh,BGD,2021-08-16,9.19,
Bangladesh,BGD,2021-08-17,9.3,
Bangladesh,BGD,2021-08-18,9.39,
Bangladesh,BGD,2021-08-19,9.5,
Bangladesh,BGD,2021-08-21,9.6,
Bangladesh,BGD,2021-08-22,9.74,
Bangladesh,BGD,2021-08-23,9.9,
Bangladesh,BGD,2021-08-24,10.07,
Bangladesh,BGD,2021-08-25,10.24,
Bangladesh,BGD,2021-08-26,10.42,
Bangladesh,BGD,2021-08-29,10.71,
Bangladesh,BGD,2021-08-31,10.97,
Bangladesh,BGD,2021-09-02,11.07,
Bangladesh,BGD,2021-09-04,11.19,
Bangladesh,BGD,2021-09-05,11.31,
Bangladesh,BGD,2021-09-06,11.42,
Bangladesh,BGD,2021-09-07,11.58,
Bangladesh,BGD,2021-09-08,11.72,
Bangladesh,BGD,2021-09-09,11.89,
Bangladesh,BGD,2021-09-11,12.07,
Bangladesh,BGD,2021-09-12,12.2,
Bangladesh,BGD,2021-09-13,12.35,
Bangladesh,BGD,2021-09-14,12.48,
Bangladesh,BGD,2021-09-15,12.59,
Bangladesh,BGD,2021-09-16,12.73,
Bangladesh,BGD,2021-09-18,12.89,
Bangladesh,BGD,2021-09-19,13.08,
Bangladesh,BGD,2021-09-20,13.28,
